,taxonID,acceptedNameUsageID,parentNameUsageID,scientificName,scientificNameAuthorship,kingdom,phylum,class,order,superfamily,family,genus,subgenus,specificEpithet,infraspecificEpithet,taxonRank,taxonomicStatus,modified,namePublishedIn,scientificNameID,verbatimTaxonRank,taxonRemarks,higherClassification
586,944435,944176.0,,"Pithecia couxio Lesson, 1840","Lesson, 1840",Animalia,Chordata,Mammalia,Primates,,Pitheciidae,Pithecia,,couxio,,species,heterotypicSynonym,2021-03-29,,944435,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Pitheciidae|Pitheciinae|Chiropotes
587,945718,944176.0,,"Pithecia satanas fulvo-fusca Trouessart, 1897","Trouessart, 1897",Animalia,Chordata,Mammalia,Primates,,Pitheciidae,Pithecia,,satanas,fulvo-fusca,subspecies,homotypicSynonym,2014-06-26,,945718,,"S.N. Alexander, ITIS Data Development Specialist: ICZN Art. 32.5.2. A name published with a diacritic or other mark, ligature, apostrophe, or hyphen, or a species-group name published as separate words of which any is an abbreviation, is to be corrected",Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Pitheciidae|Pitheciinae|Chiropotes
588,945731,944176.0,,"Pithecia satanas fulvafusca Trouessart, 1897","Trouessart, 1897",Animalia,Chordata,Mammalia,Primates,,Pitheciidae,Pithecia,,satanas,fulvafusca,subspecies,heterotypicSynonym,2021-03-29,,945731,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Pitheciidae|Pitheciinae|Chiropotes
589,944177,1147536.0,,"Chiropotes utahickae Hershkovitz, 1985","Hershkovitz, 1985",Animalia,Chordata,Mammalia,Primates,,Pitheciidae,Chiropotes,,utahickae,,species,synonym,2021-03-29,,944177,,"Wilson & Reeder, eds. (2005): Comments:  Not a subspecies of C. satanas (Bonvicino et al., 2003b).Wilson & Reeder, eds. (2005): Status:  CITES - Appendix II; IUCN - Vulnerable as C. satanus utahickae.David Nicolson - ITIS Data Development Coordinator: Named for the curator 'Fräulein Uta Hick', who is also referred to as 'Miss Hick', and originally given as 'utahicki', which SHOULD have been 'utahickae', but this does not appear to be a correctable error under the ICZN Art. 32.2 and 32.5. Use of -i instead of -ae appears to be an incorrect Latinization, which is not to be considered an inadvertent error (Art. 32.5.1), so the error is not one that 'must' be corrected, and it must be considered the 'correct original spelling.' In a discussion on the ICZN-List (March 2021) it was generally agreed that there is a problem for cases where a name was incorrectly formed/Latinized under Art. 31.1.2 (incorrect use of ending -i/-orum/-ae/-arum, according to the number & sex of honorees) of the 4th edition (1999) of the Code, in that the Article doesn't contain a corrective option, and the wording of Article 32 does not include this type of correction. This 'glitch' will be addressed in the next edition of the Code, but until this is resolved, ITIS will make note of these cases and try to follow current usage, where possible",Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Pitheciidae|Pitheciinae|Chiropotes
590,1147561,1147536.0,,"Chiropotes satanas utahicki Hershkovitz, 1985","Hershkovitz, 1985",Animalia,Chordata,Mammalia,Primates,,Pitheciidae,Chiropotes,,satanas,utahicki,subspecies,homotypicSynonym,2021-03-29,"Hershkovitz, Philip. 1985-11-29. A Preliminary Taxonomic Review of the South American Bearded Saki Monkeys Genus Chiropotes (Cebidae, Platyrrhini), with the Description of a New Subspecies. Fieldiana Zoology, New Series, no. 27 (publication 1363). iii + 46. 0015-0754. Available online at https://www.biodiversitylibrary.org/page/2849712.",1147561,,"David Nicolson - ITIS Data Development Coordinator: Named for the curator 'Fräulein Uta Hick', who is also referred to as 'Miss Hick', and originally given as 'utahicki', which SHOULD have been 'utahickae', but this does not appear to be a correctable error under the ICZN Art. 32.2 and 32.5. Use of -i instead of -ae appears to be an incorrect Latinization, which is not to be considered an inadvertent error (Art. 32.5.1), so the error is not one that 'must' be corrected, and it must be considered the 'correct original spelling.' In a discussion on the ICZN-List (March 2021) it was generally agreed that there is a problem for cases where a name was incorrectly formed/Latinized under Art. 31.1.2 (incorrect use of ending -i/-orum/-ae/-arum, according to the number & sex of honorees) of the 4th edition (1999) of the Code, in that the Article doesn't contain a corrective option, and the wording of Article 32 does not include this type of correction. This 'glitch' will be addressed in the next edition of the Code, but until this is resolved, ITIS will make note of these cases and try to follow current usage, where possible",Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Pitheciidae|Pitheciinae|Chiropotes
591,944178,,572818.0,"Chiropotes sagulatus (Traill, 1821)","(Traill, 1821)",Animalia,Chordata,Mammalia,Primates,,Pitheciidae,Chiropotes,,sagulatus,,species,valid,2021-03-29,,944178,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Pitheciidae|Pitheciinae|Chiropotes
592,944439,944178.0,,"Simia sagulata Traill, 1821","Traill, 1821",Animalia,Chordata,Mammalia,Primates,,Pitheciidae,Simia,,sagulata,,species,homotypicSynonym,2021-03-29,,944439,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Pitheciidae|Pitheciinae|Chiropotes
593,944179,572984.0,,"Cacajao ouakary (Spix, 1823)","(Spix, 1823)",Animalia,Chordata,Mammalia,Primates,,Pitheciidae,Cacajao,,ouakary,,species,heterotypicSynonym,2021-03-29,,944179,,"S.N. Alexander, ITIS Data Development Specialist: Boubli et al.'s 2008 taxonomy was contested by Ferrari et al. (2014), but at a Red Listing Workshop held in January 2014 Boubli convincingly defended the 2008 taxonomy and a decision was made by the Primate Specialist Group to maintain it (Antony Rylands, pers. comm., 20 July 2015)",Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Pitheciidae|Pitheciinae|Cacajao
594,944339,572984.0,,"Ouakaria spixii Gray, 1849","Gray, 1849",Animalia,Chordata,Mammalia,Primates,,Pitheciidae,Ouakaria,,spixii,,species,heterotypicSynonym,2021-03-29,,944339,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Pitheciidae|Pitheciinae|Cacajao
595,945159,572984.0,,"Cacajao melanocephalus melanocephalus (Humboldt, 1812)","(Humboldt, 1812)",Animalia,Chordata,Mammalia,Primates,,Pitheciidae,Cacajao,,melanocephalus,melanocephalus,subspecies,homotypicSynonym,2021-03-29,,945159,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Pitheciidae|Pitheciinae|Cacajao
596,944180,,572810.0,"Alouatta arctoidea Cabrera, 1940","Cabrera, 1940",Animalia,Chordata,Mammalia,Primates,,Atelidae,Alouatta,,arctoidea,,species,valid,2021-03-29,,944180,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Atelidae|Alouattinae|Alouatta
597,944710,944180.0,,"Simia ursinus Humboldt, 1815","Humboldt, 1815",Animalia,Chordata,Mammalia,Primates,,Atelidae,Simia,,ursinus,,species,heterotypicSynonym,2021-03-29,,944710,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Atelidae|Alouattinae|Alouatta
598,945363,944180.0,,"Alouatta seniculus arctoidea Cabrera, 1940","Cabrera, 1940",Animalia,Chordata,Mammalia,Primates,,Atelidae,Alouatta,,seniculus,arctoidea,subspecies,homotypicSynonym,2021-03-29,,945363,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Atelidae|Alouattinae|Alouatta
599,944181,,572810.0,"Alouatta macconnelli Elliot, 1910","Elliot, 1910",Animalia,Chordata,Mammalia,Primates,,Atelidae,Alouatta,,macconnelli,,species,valid,2021-03-29,"Elliot, D. G. 1910-01-01. Descriptions of new species of monkeys of the genera Galago, Cebus, Alouatta, and Cercopithecus. Annals and Magazine of Natural History: Zoology, Botany, and Geology, series 8, vol. 5, no. 25. 77-83. Available online at https://www.biodiversitylibrary.org/page/16094496.",944181,,"Wilson & Reeder, eds. (2005): Status:  CITES - Appendix II; IUCN - Vulnerable as A. seniculus insulanus.Wilson & Reeder, eds. (2005): Comments:  A. seniculus species group. Separated from A. seniculus by Groves (2001c).S.N. Alexander, ITIS Data Development Specialist: The author for Alouatta macconnelli was incorrectly cited as Linnaeus, 1766 in Wilson and Reeder (2005); possibly a conflation with the author of Alouatta seniculus",Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Atelidae|Alouattinae|Alouatta
600,944182,,572810.0,"Alouatta nigerrima Lönnberg, 1941","Lönnberg, 1941",Animalia,Chordata,Mammalia,Primates,,Atelidae,Alouatta,,nigerrima,,species,valid,2021-03-29,,944182,,"Wilson & Reeder, eds. (2005): Comments:  A. seniculus species group. Separated from A. belzebul by Groves (2001c).Wilson & Reeder, eds. (2005): Status:  CITES - Appendix II",Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Atelidae|Alouattinae|Alouatta
601,944183,,572810.0,"Alouatta discolor (Spix, 1823)","(Spix, 1823)",Animalia,Chordata,Mammalia,Primates,,Atelidae,Alouatta,,discolor,,species,valid,2021-03-29,,944183,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Atelidae|Alouattinae|Alouatta
602,945065,944183.0,,"Mycetes discolor Spix, 1823","Spix, 1823",Animalia,Chordata,Mammalia,Primates,,Atelidae,Mycetes,,discolor,,species,homotypicSynonym,2021-03-29,,945065,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Atelidae|Alouattinae|Alouatta
603,944184,,572810.0,"Alouatta ululata Elliot, 1912","Elliot, 1912",Animalia,Chordata,Mammalia,Primates,,Atelidae,Alouatta,,ululata,,species,valid,2021-03-29,,944184,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Atelidae|Alouattinae|Alouatta
604,945735,944184.0,,"Alouatta belzebul ululata Elliot, 1912","Elliot, 1912",Animalia,Chordata,Mammalia,Primates,,Atelidae,Alouatta,,belzebul,ululata,subspecies,homotypicSynonym,2021-03-29,,945735,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Atelidae|Alouattinae|Alouatta
605,944185,,572810.0,"Alouatta guariba (Humboldt, 1812)","(Humboldt, 1812)",Animalia,Chordata,Mammalia,Primates,,Atelidae,Alouatta,,guariba,,species,valid,2021-03-29,,944185,,"Wilson & Reeder, eds. (2005): Comments:  A. seniculus species group. A. guariba (Humboldt, 1812) is the correct name for this species, not fusca (Rylands and Brandon-Jones, 1988). A. 'fusca' beniensis may actually be A. seniculus (Mittermeier et al., 1988:13-75).Wilson & Reeder, eds. (2005): Status:  CITES - Appendix II; IUCN - Critically Endangered as A. g. guariba, otherwise Vulnerable",Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Atelidae|Alouattinae|Alouatta
606,1147544,944185.0,,"Simia guariba Humboldt, 1812","Humboldt, 1812",Animalia,Chordata,Mammalia,Primates,,Atelidae,Simia,,guariba,,species,homotypicSynonym,2021-03-29,"Humboldt, A. de. 1812-01-01. Tableau Synoptique des Singes de l'Amérique. Recueil d'observations de zoologie et d'anatomie comparée, faites dans l'Océan [...], vol. 1. 353-363. F. Schoell et G. Dufour. Paris, France. Voyage de Humboldt et Bonpland, part 2, vol. 1. Available online at https://books.google.com/books?id=u4RRAAAAYAAJ&pg=PA353 and https://hdl.handle.net/2027/nyp.33433035237191?urlappend=%3Bseq=371.",1147544,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Atelidae|Alouattinae|Alouatta
607,944186,,572812.0,"Ateles hybridus I. Geoffroy Saint-Hilaire, 1829","I. Geoffroy Saint-Hilaire, 1829",Animalia,Chordata,Mammalia,Primates,,Atelidae,Ateles,,hybridus,,species,valid,2021-03-29,,944186,,"Wilson & Reeder, eds. (2005): Comments:  Separated from belzebuth by Froehlich et al. (1991). Rylands et al. (2000) recognized brunneus as a subspecies.Wilson & Reeder, eds. (2005): Status:  CITES - Appendix II; IUCN - Endangered as A. h. hybridus and A. h. brunneus",Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Atelidae|Atelinae|Ateles
608,944318,944186.0,,"Ateles albifrons Gray, 1870","Gray, 1870",Animalia,Chordata,Mammalia,Primates,,Atelidae,Ateles,,albifrons,,species,heterotypicSynonym,2021-03-29,,944318,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Atelidae|Atelinae|Ateles
609,944327,944186.0,,"Ameranthropoides loysi Montandon, 1929","Montandon, 1929",Animalia,Chordata,Mammalia,Primates,,Atelidae,Ameranthropoides,,loysi,,species,heterotypicSynonym,2021-03-29,,944327,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Atelidae|Atelinae|Ateles
610,945180,944186.0,,"Ateles hybridus hybridus I. Geoffroy Saint-Hilaire, 1829","I. Geoffroy Saint-Hilaire, 1829",Animalia,Chordata,Mammalia,Primates,,Atelidae,Ateles,,hybridus,hybridus,subspecies,homotypicSynonym,2021-03-29,,945180,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Atelidae|Atelinae|Ateles
611,945181,944186.0,,"Ateles hybridus brunneus Gray, 1872","Gray, 1872",Animalia,Chordata,Mammalia,Primates,,Atelidae,Ateles,,hybridus,brunneus,subspecies,heterotypicSynonym,2021-03-29,,945181,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Atelidae|Atelinae|Ateles
612,944187,,572814.0,"Lagothrix lagothricha (Humboldt, 1812)","(Humboldt, 1812)",Animalia,Chordata,Mammalia,Primates,,Atelidae,Lagothrix,,lagothricha,,species,valid,2021-03-29,,944187,,"S.N. Alexander, ITIS Data Development Specialist: When von Humboldt published the epithet for Humboldt's Woolly Monkey he spelled the epithet both as lagotricha and as lagothricha, a lapsus on his part. While it can be argued that 'lagotricha' includes an incorrect Latinization of the Greek word meaning 'hair', the first subsequent revision of the genus (Fooden, 1963) used the spelling 'lagothricha', thus 'lagothricha' is correct under the Zoological Code",Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Atelidae|Atelinae|Lagothrix
613,572960,944187.0,,"Lagothrix lagotricha (Humboldt, 1812)","(Humboldt, 1812)",Animalia,Chordata,Mammalia,Primates,,Atelidae,Lagothrix,,lagotricha,,species,synonym,2021-03-29,,572960,,"Wilson & Reeder, eds. (2005): Status:  CITES - Appendix II; IUCN - Lower Risk (lc).S.N. Alexander, ITIS Data Development Specialist: When von Humboldt published the epithet for Humboldt's Woolly Monkey he spelled the epithet both as lagotricha and as lagothricha, a lapsus on his part. While it can be argued that 'lagotricha' includes an incorrect Latinization of the Greek word meaning 'hair', the first subsequent revision of the genus (Fooden, 1963) used the spelling 'lagothricha', thus 'lagothricha' is correct under the Zoological Code",Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Atelidae|Atelinae|Lagothrix
614,944541,944187.0,,"Macaco barrigo Natterer, 1883","Natterer, 1883",Animalia,Chordata,Mammalia,Primates,,Atelidae,Macaco,,barrigo,,species,heterotypicSynonym,2021-03-29,,944541,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Atelidae|Atelinae|Lagothrix
615,944542,944187.0,,"Lagothrix caparro Lesson, 1840","Lesson, 1840",Animalia,Chordata,Mammalia,Primates,,Atelidae,Lagothrix,,caparro,,species,heterotypicSynonym,2021-03-29,,944542,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Atelidae|Atelinae|Lagothrix
616,944543,944187.0,,"Lagothrix caroarensis Lönnberg, 1931","Lönnberg, 1931",Animalia,Chordata,Mammalia,Primates,,Atelidae,Lagothrix,,caroarensis,,species,heterotypicSynonym,2021-03-29,,944543,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Atelidae|Atelinae|Lagothrix
617,944545,944187.0,,"Lagothrix geoffroyi Pucheran, 1857","Pucheran, 1857",Animalia,Chordata,Mammalia,Primates,,Atelidae,Lagothrix,,geoffroyi,,species,heterotypicSynonym,2021-03-29,,944545,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Atelidae|Atelinae|Lagothrix
618,944546,944187.0,,"Lagothrix humboldtii É. Geoffroy Saint-Hilaire, 1812","É. Geoffroy Saint-Hilaire, 1812",Animalia,Chordata,Mammalia,Primates,,Atelidae,Lagothrix,,humboldtii,,species,heterotypicSynonym,2021-03-29,,944546,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Atelidae|Atelinae|Lagothrix
619,1147542,944187.0,,"Simia lagothricha Humboldt, 1812","Humboldt, 1812",Animalia,Chordata,Mammalia,Primates,,Atelidae,Simia,,lagothricha,,species,homotypicSynonym,2021-03-29,"Humboldt, A. de. 1812-01-01. Tableau Synoptique des Singes de l'Amérique. Recueil d'observations de zoologie et d'anatomie comparée, faites dans l'Océan [...], vol. 1. 353-363. F. Schoell et G. Dufour. Paris, France. Voyage de Humboldt et Bonpland, part 2, vol. 1. Available online at https://books.google.com/books?id=u4RRAAAAYAAJ&pg=PA353 and https://hdl.handle.net/2027/nyp.33433035237191?urlappend=%3Bseq=371.",1147542,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Atelidae|Atelinae|Lagothrix
620,944188,998651.0,,"Lagothrix lugens Elliot, 1907","Elliot, 1907",Animalia,Chordata,Mammalia,Primates,,Atelidae,Lagothrix,,lugens,,species,homotypicSynonym,2021-03-29,,944188,,"Wilson & Reeder, eds. (2005): Status:  CITES - Appendix II; IUCN - Vulnerable",Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Atelidae|Atelinae|Lagothrix|Lagothrix lagothricha
621,945182,998651.0,,"Lagothrix lugens lugens Elliot, 1907","Elliot, 1907",Animalia,Chordata,Mammalia,Primates,,Atelidae,Lagothrix,,lugens,lugens,subspecies,homotypicSynonym,2021-03-29,,945182,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Atelidae|Atelinae|Lagothrix|Lagothrix lagothricha
622,945183,998651.0,,"Lagothrix lugens defleri Mantilla-Meluk, 2013","Mantilla-Meluk, 2013",Animalia,Chordata,Mammalia,Primates,,Atelidae,Lagothrix,,lugens,defleri,subspecies,heterotypicSynonym,2021-03-29,,945183,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Atelidae|Atelinae|Lagothrix|Lagothrix lagothricha
623,945184,998651.0,,"Lagothrix lugens sapiens Mantilla-Meluk, 2013","Mantilla-Meluk, 2013",Animalia,Chordata,Mammalia,Primates,,Atelidae,Lagothrix,,lugens,sapiens,subspecies,heterotypicSynonym,2021-03-29,,945184,,,Animalia|Bilateria|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Tetrapoda|Mammalia|Theria|Eutheria|Primates|Haplorrhini|Simiiformes|Atelidae|Atelinae|Lagothrix|Lagothrix lagothricha
